vsp_barth5_1Ksep_50in_5Kout.mtx, 1
struct4.mtx, 1
nopss_11k.mtx, 1
bips98_1450.mtx, 1
bloweya.mtx, 1
bayer03.mtx, 1
utm3060.mtx, 1
ca-HepPh.mtx, 1
circuit_3.mtx, 1
big.mtx, 1
aft01.mtx, 1
copter1.mtx, 1
xingo_afonso_itaipu.mtx, 1
mimo46x46_system.mtx, 1
ww_vref_6405.mtx, 1
mimo28x28_system.mtx, 1
zeros_nopss_13k.mtx, 1
mimo8x8_system.mtx, 1
TS.mtx, 1
bips07_1693.mtx, 1
msc04515.mtx, 1
cegb2802.mtx, 1
mark3jac020sc.mtx, 1
ex24.mtx, 1
ex6.mtx, 1
mark3jac020.mtx, 1
Kaufhold.mtx, 1
as-caida.mtx, 1
ex7.mtx, 1
vt2010.mtx, 1
c-41.mtx, -1
bratu3d.mtx, -1
TSOPF_RS_b9_c6.mtx, -1
ex9.mtx, -1
cryg10000.mtx, -1
EX5.mtx, 1
EX6.mtx, -1
wing.mtx, 0
nasa4704.mtx, 0
luxembourg_osm.mtx, 0
ex36.mtx, 0
ex15.mtx, 0
cz5108.mtx, 0
foldoc.mtx, 0
tandem_vtx.mtx, 0
c-42.mtx, 0
LFAT5000.mtx, 0
rdist2.mtx, 0
cegb2919.mtx, 0
jan99jac040sc.mtx, 0
aug3dcqp.mtx, 0
jan99jac040.mtx, 0
bcsstk15.mtx, 0
bodyy4.mtx, 0
vsp_sctap1-2b_and_seymourl.mtx, 0
linverse.mtx, 1
brainpc2.mtx, 0
rdist3a.mtx, 0
meg1.mtx, 0
c-43.mtx, 0
fd18.mtx, 0
bodyy5.mtx, 0
crystm01.mtx, 0
garon1.mtx, 0
bips07_1998.mtx, 0
c-39.mtx, 0
t520.mtx, 0
powersim.mtx, 0
OPF_3754.mtx, 0
p2p-Gnutella31.mtx, 0
c-46.mtx, 0
LF10000.mtx, 0
obstclae.mtx, 0
torsion1.mtx, 0
CurlCurl_0.mtx, 0
bodyy6.mtx, 0
bips07_2476.mtx, 0
mhd3200a.mtx, 0
Wordnet3.mtx, 0
ex37.mtx, 0
rgg_n_2_15_s0.mtx, 0
email-Enron.mtx, 0
Reuters911.mtx, 0
descriptor_xingo6u.mtx, 0
xingo3012.mtx, 0
fe_body.mtx, 0
finance256.mtx, 0
bips07_3078.mtx, 0
ak2010.mtx, 0
orani678.mtx, 0
thermal.mtx, 0
bayer02.mtx, 0
vsp_model1_crew1_cr42_south31.mtx, 0
usroads-48.mtx, 0
flowmeter5.mtx, 0
cond-mat-2003.mtx, 0
ex18.mtx, 0
cavity15.mtx, 0
cavity13.mtx, 0
net25.mtx, 0
cavity11.mtx, 0
ex20.mtx, 0
usroads.mtx, 0
bcsstk24.mtx, 0
nh2010.mtx, 0
lhr04.mtx, 0
lpl1.mtx, 0
bcsstk18.mtx, 0
pwt.mtx, 0
lhr04c.mtx, 0
vsp_south31_slptsk.mtx, 0
TSOPF_FS_b9_c6.mtx, 0
case9.mtx, 0
cavity14.mtx, 0
cavity12.mtx, 0
astro-ph.mtx, 0
cavity10.mtx, 0
ex28.mtx, 0
stokes64.mtx, 0
ca-AstroPh.mtx, 0
bayer10.mtx, 0
CAG_mat1916.mtx, 0
a5esindl.mtx, 0
c-49.mtx, 0
stokes64s.mtx, 0
mario001.mtx, 0
c-48.mtx, 0
delaunay_n16.mtx, 0
ex26.mtx, 0
c-45.mtx, 0
utm5940.mtx, 0
ted_B.mtx, 0
jan99jac060sc.mtx, 0
nasa2910.mtx, 0
jan99jac060.mtx, 0
ted_B_unscaled.mtx, 0
rdist1.mtx, 0
t2d_q4.mtx, 0
t2d_q9.mtx, 0
rail_20209.mtx, 0
SiH4.mtx, 0
c-50.mtx, 0
ex8.mtx, 0
mhd4800a.mtx, 0
mark3jac040sc.mtx, 0
